Predicted Value,Actual Value
177218.43055239384,93100.0
156799.5284917972,91200.0
118172.34566235721,102100.0
127537.49190378975,71700.0
93812.30803222927,81300.0
115917.80762597416,94200.0
141545.79779400784,88800.0
79580.12370651709,66000.0
126441.70105111253,75000.0
103451.53546470353,79200.0
106383.3138767257,79200.0
113670.87611150941,84700.0
103755.22224638297,55000.0
86402.33627206882,65000.0
98876.40287344591,73700.0
125772.27268321475,49600.0
111808.31330497199,61500.0
82528.66234417603,48800.0
41668.61116696576,56700.0
90705.86998677242,37500.0
68894.43578325813,14999.0
158921.0305703796,41300.0
140087.00304535395,64500.0
180716.4622030002,67500.0
61096.04125472187,87500.0
169919.36482132378,80000.0
163195.16032388352,85200.0
101636.53931121613,118800.0
100604.50274697952,143300.0
168851.2713342212,139700.0
185804.49565666937,147100.0
150003.68095074213,118800.0
111963.04224812188,59100.0
110359.43890184055,57400.0
74943.3535955509,58300.0
133107.55949977855,65600.0
73818.6193599445,41700.0
130552.54646275804,100000.0
181487.793469508,106300.0
103838.66777584614,49200.0
148451.6197384722,62000.0
153742.56525109254,110300.0
156303.37738808984,93500.0
211105.49858011713,108900.0
118833.94584351614,67400.0
187701.81421726083,80400.0
146273.5620436913,95300.0
167633.67819681368,72000.0
120576.18465195425,84700.0
94437.16018228838,51800.0
128145.32532288723,59000.0
107864.93847914369,59100.0
142047.67133206603,65000.0
109668.45906487413,53200.0
87664.8719779315,50300.0
99931.27529714232,43000.0
137915.67411897285,74300.0
140905.2795706756,71300.0
116600.70413343536,57600.0
82935.83711366134,55800.0
98677.70639347365,52500.0
98326.9996030301,51700.0
164360.49760242153,92800.0
125170.89577471545,60000.0
162572.18282213938,129200.0
202661.55734090446,145700.0
109063.03127467266,53500.0
123303.91177308086,53500.0
98305.72669578831,58000.0
91537.07189011904,123800.0
120849.01320192213,68600.0
116170.28142827158,69600.0
105754.57648720259,52900.0
87408.04998023868,48000.0
111391.49906594948,60200.0
92690.00569195443,53300.0
123713.47612612734,64900.0
90856.38621785013,48100.0
97000.07309517486,65200.0
162473.94665939015,68400.0
250969.1462677889,231300.0
407421.3198372998,239100.0
220255.5656308446,150500.0
191426.0514058298,126600.0
208184.97344556567,93700.0
155977.8168626759,105600.0
154705.34055409502,132000.0
69174.00107258343,50600.0
109230.6848275538,71000.0
147474.54507438676,63100.0
92447.25605881018,54100.0
63655.00251642636,112500.0
172801.12054143593,84900.0
252478.05048183334,154800.0
161133.04755490163,83700.0
141445.60700398468,72400.0
49750.2870365693,55500.0
136734.98799708826,58600.0
147779.28903577972,95000.0
154485.14768671757,96900.0
142248.00787395705,92700.0
133975.92305438846,93800.0
168199.40105021707,76500.0
131473.21049266652,66200.0
203849.71846579018,79300.0
99655.91638470853,80200.0
106279.81792570972,48300.0
116220.73281220997,61900.0
133025.05107861987,57000.0
96668.17628013836,45600.0
103426.38742392234,41400.0
93679.19886929181,49400.0
68270.57204087269,54100.0
143010.87714317162,69100.0
96940.88934113433,65900.0
100953.29763921736,64600.0
109671.31324927155,62900.0
139073.34400985608,66900.0
138658.33301425574,67200.0
176479.53650023753,89200.0
182127.74174349834,110200.0
210523.7754870465,113100.0
160043.93423672207,72200.0
143803.7034019518,84600.0
188929.56342285252,77000.0
177983.0534771272,92500.0
230008.4722062621,109000.0
147869.09823817847,88800.0
227659.4084256435,101900.0
174913.62508958697,82800.0
194187.54101686334,97300.0
126198.06842713656,92600.0
194147.69027477078,86300.0
235899.939729918,118600.0
249264.86196143026,177300.0
119215.21507201377,86600.0
189134.36861526564,83800.0
193883.30395439992,94600.0
139746.3334912937,89200.0
171412.20589205372,82800.0
237581.96068381146,88600.0
145170.76628049856,85500.0
250594.11742096106,121300.0
199447.87909427364,87700.0
166107.886381193,87500.0
195548.00516086616,107300.0
239479.4477579974,113000.0
143927.2803586403,93400.0
154751.06816455387,88900.0
129635.21912486225,74400.0
222536.8884106219,115600.0
165795.30122425113,93200.0
132954.08525409925,104200.0
141215.42126131323,89200.0
129810.49250834214,120100.0
150706.53008118377,73600.0
125062.13821737873,132800.0
106422.41285862001,68300.0
129386.35227779982,64800.0
118926.34478416144,60000.0
110359.76617119664,54600.0
113055.7564270644,60300.0
92803.74894417058,50200.0
101709.72866615426,54100.0
169479.49821028815,90200.0
174035.7953089016,106800.0
179724.8856934849,78200.0
187591.54147356833,89900.0
185303.6958691448,67000.0
81320.6191199269,68400.0
180968.48098895838,108100.0
160208.23051827433,95400.0
182665.20936713537,78300.0
175049.88392290365,139200.0
121837.83773164151,66000.0
132485.29714135258,129200.0
122692.73274524622,70400.0
145691.54275443347,114200.0
157614.13289487202,55600.0
126168.88958768647,59300.0
190689.73823037394,74300.0
138503.52015510996,47700.0
118900.26030275683,44600.0
154675.48939131672,49500.0
79695.98451209428,58400.0
139726.20029637363,137500.0
177214.66561363995,113900.0
186155.85661347868,65700.0
102798.35356437127,99100.0
145911.46245822945,71300.0
142422.18262294168,82100.0
221813.5704626261,71300.0
136613.67281516723,128900.0
143753.9890414089,61200.0
113226.24559490453,77100.0
106433.2755055346,54400.0
92124.26265226767,54400.0
89955.18232598524,63800.0
159487.0044029641,74500.0
126645.36821860942,63100.0
119555.17002252546,64500.0
159167.62723534595,83300.0
68645.82224519296,72300.0
147347.66245758312,69700.0
129873.33016074752,50800.0
105162.81130933946,51100.0
131473.685982011,51500.0
135895.4209886579,66100.0
53972.37479647232,67800.0
141986.62808473804,106900.0
131928.10308591905,49200.0
108107.57677291396,112500.0
99674.52243872242,48700.0
129219.24517170335,112500.0
129402.39637003724,112500.0
106303.9219099204,42500.0
104160.12491848874,71300.0
215978.61139131445,85900.0
116062.86568152787,40900.0
155237.22738611797,113700.0
102448.84782314448,95500.0
92668.15917599962,49000.0
126751.53015765025,52900.0
104480.82054262016,41500.0
123206.96295054092,53900.0
116951.24663192609,62100.0
134301.39954570765,79800.0
165024.22418698046,98500.0
143738.1495312029,103400.0
127532.78892446365,63600.0
160823.4157150341,72900.0
148071.80376749558,77400.0
176539.95079300037,99200.0
100464.28550982208,52000.0
196620.30486145295,72100.0
121557.44348915147,71000.0
141794.84012796296,76200.0
108143.78583456617,64600.0
117942.52464800661,62900.0
162247.07476198918,70600.0
147659.34155768866,88600.0
120041.64311505933,55500.0
143914.0335207367,67700.0
168943.19910114686,80600.0
135541.46559823962,78000.0
140509.61632404997,77600.0
115483.7708670248,60800.0
121125.49215737224,53100.0
140505.49133250868,50900.0
136299.9766074906,90000.0
136262.9793042099,47400.0
103842.51214181882,52300.0
103587.09539189657,51400.0
144738.0508550625,63900.0
95593.20410064292,42600.0
224387.562369234,81300.0
151253.0434243415,73000.0
138617.14334723924,51900.0
105493.14745681616,43100.0
99126.33107022847,53100.0
127832.89653737418,65200.0
125419.16325152655,47500.0
93234.00748838409,47800.0
104536.19474588566,51000.0
110032.7361628662,52500.0
91170.2367310365,42700.0
103626.97353435979,62600.0
145142.24926895433,58300.0
79735.72557294741,49800.0
77081.46840676818,53300.0
100619.74694071288,43700.0
81302.80879093532,49500.0
85302.13822984634,47600.0
139155.04027419948,65700.0
88694.18569517756,51700.0
101336.36615761994,55800.0
178543.96540184028,96200.0
138087.86422540786,112600.0
187785.22974287835,105200.0
151716.2195607205,121200.0
170434.5864791542,86700.0
116473.84027376428,217500.0
172331.7533045001,113400.0
135900.71200322444,91400.0
175094.2669981612,104800.0
196268.8237962616,87500.0
140004.40992420397,104600.0
137922.37153891704,128100.0
137440.92105609292,118800.0
137311.32269893674,139100.0
135977.80255350206,115300.0
178024.37390313152,186000.0
176768.22076850504,139700.0
147818.69733607786,111300.0
176706.22080081792,145700.0
152040.72155606103,99800.0
145130.5849467185,105100.0
143641.6804024,153500.0
167913.62142975995,170700.0
137686.16952872134,136200.0
151413.79408663814,116500.0
138743.80607794476,137000.0
75304.52355536887,162500.0
139986.4912127268,115800.0
128277.27520224862,88900.0
106476.3354096697,132500.0
166430.02685306405,107100.0
144489.71006073648,148600.0
151862.27974955857,93300.0
116268.3587678491,153300.0
123284.4172101441,79400.0
158101.79385455186,68200.0
158235.11711332347,134100.0
78379.15325287174,112500.0
161626.2339146186,149500.0
129247.98096503085,118900.0
138349.6806977183,120100.0
154826.11623009996,144800.0
205925.26698869644,100000.0
130741.74616710214,162500.0
126508.21080944914,137500.0
143955.73364262757,137900.0
188341.36823296122,112500.0
197670.66948334884,137500.0
172481.5003092823,137500.0
133299.39724258624,103000.0
148583.88471733185,115900.0
149371.38979319297,98700.0
118761.30359925308,164000.0
184993.49860665097,99400.0
129234.82586722946,177000.0
209609.44700528556,87500.0
-14402.257848091971,115400.0
164619.66348835267,156300.0
99653.36718050524,262500.0
135091.60565661849,191700.0
282735.55218414625,375000.0
225300.31563588706,338100.0
230024.50754976788,187900.0
158824.5804797063,190500.0
164400.3255920232,198000.0
132228.2989365921,173400.0
211940.99320774895,209100.0
168042.6350989391,176100.0
110034.42013623359,134400.0
210979.03848569925,230300.0
186234.06625573707,201700.0
121896.13216661057,162500.0
169389.83085307124,181300.0
148707.92170084213,184000.0
269941.05782002193,281300.0
188593.61173472283,199300.0
150369.42247346044,183300.0
138326.33089624342,158300.0
138253.38669444254,146600.0
187226.3712971767,214800.0
165646.90609501535,186000.0
160876.10060833427,194800.0
175635.05526639527,191800.0
199948.18759275522,237900.0
174392.68953618704,189900.0
171266.96394832092,260300.0
218182.57979425538,434700.0
204049.31793663706,227600.0
336797.9333837647,427600.0
261694.91076515024,325000.0
230688.86497974515,357900.0
267876.81208597496,297900.0
349271.5510316918,375000.0
200826.02419865274,245000.0
135128.8169266023,225000.0
162863.11276711646,161200.0
138823.59091651003,231300.0
537289.1508868668,500001.0
164052.8497267617,197600.0
156041.81010166588,230800.0
190911.12604070775,243100.0
163109.22233579613,234700.0
231793.14107387516,313000.0
183749.0736553575,219900.0
202187.82771856713,241400.0
242556.83590208282,199300.0
184720.5851761232,225000.0
251628.07491890917,279400.0
248726.8033994475,500001.0
166525.57211375798,259200.0
233708.1901998496,224200.0
246074.6259960888,268200.0
294142.6668996465,283200.0
175671.19732303295,175700.0
232900.40986556248,500001.0
125346.15342075126,225000.0
170189.284378056,154200.0
207023.36010850547,219200.0
232451.22047134934,232700.0
276750.9382014736,221100.0
125147.09165238932,75000.0
231791.05894965545,279500.0
268477.0921749538,234800.0
218554.4861975472,236500.0
264292.8499549178,267300.0
193376.58282877013,223600.0
141335.76297754032,55000.0
221338.2158670206,157300.0
186492.01613147216,145200.0
178382.41783600292,203400.0
172753.6498359009,217600.0
212127.66528011172,199500.0
231400.62236046162,218000.0
247666.1005103063,228900.0
192123.4627758884,214600.0
231951.7282712676,234100.0
255110.61881694847,223200.0
182891.51252081082,235000.0
197468.784398176,187500.0
198182.5384435575,219400.0
257446.7365774752,234300.0
211523.1992522871,229300.0
288787.9707989933,409300.0
270249.83170617843,281100.0
311869.27295334055,404300.0
263007.4908740617,303600.0
261963.11625321012,299700.0
236754.98784472657,257500.0
211556.32559730115,231900.0
198831.49572386115,254100.0
255978.5383125899,396400.0
269585.65727755486,303200.0
244916.6446366812,229100.0
266504.9660581393,358200.0
250531.99156248622,349000.0
272425.85613120726,385200.0
245866.5083287822,323900.0
212372.5400552582,186800.0
179564.433036519,170800.0
176277.91488372858,165300.0
128357.6214760671,160500.0
194450.95944253728,192700.0
199408.036301216,192500.0
129295.84889631406,187500.0
220486.0988996572,395500.0
231538.25652854407,359100.0
195587.3967909269,275000.0
302294.1286308966,500001.0
238644.6698114468,203800.0
214197.9370598838,206300.0
170423.23926571244,198400.0
228816.1620618254,206600.0
256420.67062379088,384600.0
188292.02079337992,166700.0
210822.74573750363,221200.0
219435.0137721294,220500.0
237389.06361594703,244500.0
197742.82400572838,214900.0
238856.61132868275,219000.0
214074.45198406954,209000.0
226381.7652574928,212700.0
234478.6929245623,214300.0
374117.3870869744,275000.0
203884.19843156936,301800.0
170451.05710867184,112500.0
224263.3453241506,218800.0
173655.47811707918,219900.0
206657.57836118957,234300.0
211647.87503205903,198700.0
201085.28707107794,197100.0
154897.59043356864,143500.0
82370.08868722958,160300.0
135130.74065352965,149300.0
127631.90139414223,106900.0
201820.29787657937,234700.0
226401.62593161894,257600.0
219067.25465950446,235400.0
166006.30006677978,224500.0
138745.8513272518,253900.0
198687.70327420838,208200.0
192886.48291691925,213900.0
136529.85751499954,170800.0
79515.56921656735,87500.0
250111.85673609583,423300.0
296247.2664523965,500001.0
260414.81011572227,500001.0
193387.5144794949,380400.0
211235.72572213362,229500.0
237502.8053000533,242900.0
228329.40914763647,231200.0
187835.45527422652,218500.0
211411.09297168904,185400.0
143144.51500554592,180500.0
206960.87180219134,181100.0
122206.63404192458,179100.0
154070.52956319254,175800.0
163196.33686887944,172400.0
198783.0169914036,185600.0
171628.48490660213,182100.0
159406.5793841488,164900.0
185288.22693854783,188000.0
184049.5639915051,195100.0
171201.74497567452,186800.0
174924.29962846293,187300.0
197947.2642918698,187600.0
179590.14514796453,186200.0
208553.48833667184,191100.0
199500.10655627822,189000.0
220834.51970500193,183400.0
79572.84340099862,450000.0
227255.42173639944,165600.0
224404.5005781851,215200.0
175658.28675542734,185400.0
122765.7323248468,160800.0
241009.68298291133,305800.0
236310.27666504355,167400.0
199157.7246086053,186000.0
107685.59504553945,192000.0
174524.505808399,205400.0
108603.99772433336,146100.0
115532.95157240797,206800.0
217881.8625365405,194400.0
150174.49182454238,67500.0
123296.68050061533,243800.0
93017.1776630342,175000.0
211321.58250364725,207700.0
182159.87114072326,196600.0
179758.85316947493,280000.0
141879.74672207245,223900.0
134733.48884613457,194300.0
70841.83276406072,169300.0
170831.92879407638,189300.0
185923.36534499808,186800.0
162014.52442970086,213200.0
127182.48911767198,500001.0
135835.8960694135,182000.0
154485.4631092306,194100.0
210658.82064911572,500001.0
298139.045424371,500001.0
318238.68488394184,391200.0
240859.4660425246,452100.0
213365.0708239611,228700.0
284367.1710248385,340600.0
231608.27997790475,311900.0
255749.74272499667,279600.0
262298.67083650286,284200.0
216552.0171705593,232200.0
293157.91026692104,500001.0
280719.10480322526,217000.0
255800.77122226314,238100.0
238231.1722920035,271300.0
258528.52210717613,232600.0
230144.99166776138,250800.0
223517.44330267253,214200.0
239455.52993438143,246600.0
229136.83552299472,257500.0
130650.53675395649,221700.0
201695.6376046205,222800.0
257101.18517856233,177100.0
228990.78272601392,227900.0
172136.3036074372,275000.0
350039.9585634226,125000.0
214751.36921459413,319000.0
191564.9060928378,218200.0
170384.30261817633,52500.0
227046.37122774322,275000.0
283172.6163808731,293100.0
116009.0024251748,162500.0
266342.20460658555,258200.0
255933.02494352031,241300.0
282812.0287550538,254900.0
319836.8961801438,344900.0
263522.59613322915,299400.0
245932.82971884872,235600.0
244894.13708893786,247600.0
286074.28713006654,291500.0
276738.7558020834,287900.0
278239.200277319,259300.0
273312.79382454196,294800.0
335801.6125472831,500001.0
187471.05090927216,176000.0
268927.82378453005,302600.0
297557.35889631184,333800.0
245348.18174236565,313800.0
246262.97270699713,318800.0
256704.16908762368,399400.0
361867.44092444715,358500.0
454986.05188509263,410800.0
390348.3257186444,366300.0
347144.0609929712,337500.0
236403.9102012252,233200.0
448565.9662488993,500001.0
298673.9503166972,321800.0
356482.5052588678,423400.0
220584.3607135034,228800.0
266859.45084369666,239400.0
246137.347802957,242100.0
196017.52162631103,281300.0
182212.56595724772,130400.0
326500.4215102355,452100.0
449348.68652289925,500001.0
269319.33896960824,312000.0
258766.44615600392,264600.0
276298.31762802124,287100.0
226374.746589111,302700.0
260807.16964001575,305400.0
302894.6880274683,342900.0
274692.3726078554,290900.0
241265.9740548993,232200.0
265950.2099505869,251700.0
287505.34078307793,251400.0
237277.9938519303,241400.0
178228.84050749705,206700.0
209171.18590410548,211800.0
279856.9970622203,274800.0
277499.70115748263,258000.0
301326.1130150664,300000.0
318329.8612764483,286800.0
308290.11810987897,316000.0
347753.40597750375,309900.0
209251.1226400666,264600.0
282434.73776291707,243500.0
259612.85296371498,240700.0
262860.2076736713,228700.0
228882.57617269343,212800.0
233737.9341694962,173800.0
194766.06337419958,187500.0
314317.01598192216,323700.0
307976.0810225581,422900.0
312674.03290358896,392900.0
301355.19789966143,349400.0
282093.2466335508,348300.0
344571.4396380121,353900.0
262754.4596009128,500001.0
268516.06362282875,428600.0
258527.05109745733,357600.0
278040.0374933525,325900.0
429890.7371267383,500001.0
352784.16917532816,500001.0
317409.26956581016,425800.0
313494.13511165284,361900.0
260179.98436584606,224700.0
279231.5327362358,282700.0
252582.74258219093,214700.0
227847.5784356917,222400.0
230638.65387167144,204300.0
300661.20233493054,253000.0
517584.24430997844,500001.0
296153.99795131176,320800.0
315335.9441344772,401900.0
219553.2761051948,264100.0
201072.55616139306,308100.0
266276.9748428644,254500.0
331432.24934426567,404700.0
203845.35121312822,500001.0
239864.6240384656,208600.0
243418.11124829415,242600.0
171981.4303818763,194100.0
158424.232190076,375000.0
276912.5385176361,195700.0
185870.89869820068,182100.0
225287.24656135877,280200.0
144814.50990367294,321300.0
210221.95687365683,196800.0
196140.9309569676,170900.0
226415.34954320054,198500.0
145538.51132478163,196400.0
212895.36112328863,209900.0
229101.0820388543,208200.0
241284.8313258332,185200.0
236447.16192316572,187700.0
267486.2640602266,239900.0
253707.18155505066,266300.0
240540.81611374058,264400.0
225605.23675969423,186600.0
248290.52431135994,188000.0
246409.80581474063,233300.0
273088.4247558755,225000.0
169611.61077453324,179400.0
212373.78063359633,205300.0
212107.3622449509,215000.0
247153.84334975414,196900.0
217823.6193282479,190400.0
252833.26520764417,222100.0
247882.25822629148,198100.0
251569.15000862928,193400.0
218577.51628160445,204100.0
264205.57408407604,221000.0
249510.5599979967,225800.0
232505.8363498367,186600.0
238924.51555790796,196100.0
190636.40942814213,250000.0
248986.2625684912,223900.0
250741.9211403501,217700.0
246681.26992883437,235300.0
229033.41859738997,238000.0
303760.27539463417,393000.0
240935.2013129315,223000.0
204153.66310996018,225200.0
255519.70742327927,209100.0
189953.90897234456,191800.0
227369.15988790945,204600.0
282375.9254344216,229200.0
282959.1129705584,302000.0
246313.55230827548,221200.0
218670.33668149033,238300.0
274728.28470995976,244100.0
286704.81777644117,229800.0
284994.38464600674,236700.0
287809.94982641435,227000.0
291327.7100157234,335000.0
184099.94513944502,325000.0
382930.74686571356,330000.0
292206.30012130627,343900.0
271957.5235452874,248000.0
276256.87227731885,276500.0
171204.0808550953,69100.0
142224.60515163987,76000.0
161724.27629138774,80200.0
129282.1345843828,74800.0
149071.75888578032,67800.0
98189.66170910693,69600.0
148139.27232993886,225000.0
118046.3068943713,32500.0
188813.54402550845,86600.0
191957.17835300317,86200.0
152993.20023101618,74300.0
118183.61755278148,82300.0
176515.06083998806,76400.0
152146.8362495489,79200.0
228366.31823045475,118500.0
176886.27950088287,73100.0
198707.75930978236,146900.0
198625.4653549366,115900.0
184695.7405461475,141700.0
213808.67829244063,156900.0
-31388.176333479347,310000.0
227582.15305686515,223200.0
191622.91068855085,204300.0
201933.34791710146,201800.0
271256.5089842917,286000.0
169295.4404903121,153600.0
199133.7090073995,326500.0
178532.7153625371,179100.0
137055.95464896876,148500.0
165134.99925774493,130800.0
96588.3574573161,137500.0
174046.49770178483,145200.0
209528.86354824196,164100.0
185733.1850593001,194300.0
223318.8431586491,226500.0
241670.64708438495,236200.0
223965.41918149847,182600.0
102845.96304479749,219400.0
221329.65994145896,227700.0
207404.81882753622,123100.0
156018.4735565987,107900.0
106678.68976174052,69400.0
168394.58525740594,122200.0
146106.6606224421,103100.0
155520.73749498065,95800.0
186956.80190602737,120600.0
176859.57115809104,95300.0
155048.1891906473,97800.0
156499.93683641593,172000.0
141224.7044141288,152500.0
189789.3842531732,119400.0
207436.00105153152,154400.0
240668.96260240427,167200.0
224085.48577457786,146900.0
154451.22306637312,108900.0
183847.99784067937,107200.0
180604.70228040084,132500.0
161358.75690408066,151400.0
126779.7686636463,225000.0
219410.8375824439,200700.0
231416.72345147392,165000.0
215412.7270138732,139900.0
195064.79055500778,133400.0
148756.1104352525,139600.0
145728.07123917737,127300.0
150200.44925206696,126700.0
264625.01199787634,225000.0
85802.36835776706,193800.0
209752.544067438,187500.0
176155.09016983883,98400.0
131182.96087275498,91700.0
166307.75081574937,275000.0
130254.93287767524,78400.0
160062.88808559804,87900.0
166199.02373279518,123400.0
205269.18525424507,92700.0
205808.75482254673,137500.0
161107.72795169594,69800.0
164258.5503761616,83600.0
152490.48203911644,96300.0
93986.47533190792,70300.0
118334.0919067738,61300.0
143998.29560004096,58900.0
139815.307149728,71300.0
125225.04787788852,55500.0
103731.91299156233,55000.0
188917.6914150711,79800.0
181960.1172829356,84700.0
135460.09848232788,88800.0
157937.08699351118,68500.0
144377.13812658773,68700.0
149910.21470458742,55500.0
122933.79552388247,63000.0
167702.59282415584,71700.0
100002.06487567392,57900.0
103448.6466043552,69700.0
101429.58228633339,59600.0
113301.11781500478,65000.0
115586.1721749246,61200.0
122736.806123728,56600.0
119048.86129452716,62300.0
100507.30828423625,48800.0
118844.71347157465,57500.0
104720.39732612135,45500.0
99965.44506645435,47000.0
100221.1535165286,48300.0
106420.06275999987,53400.0
139972.40901636292,58000.0
124817.36626818044,57500.0
111943.11805763116,55100.0
167099.72160508283,70800.0
124654.90162146158,63400.0
136332.37213713131,99100.0
244125.28583647162,100000.0
145877.32662230983,77500.0
129126.90786294939,67000.0
165574.10086337756,65500.0
154749.90966699677,87200.0
221818.1255560354,72000.0
135420.13754700657,93800.0
133451.45692007124,162500.0
143028.33546058976,92400.0
65895.18646483312,108300.0
168208.9032683038,112000.0
170619.68587927136,107200.0
153900.12242779077,115600.0
146410.30859466636,98300.0
188124.94030683782,116800.0
108141.94229222552,78100.0
131469.73973667453,77100.0
109780.24426007294,92300.0
118201.34757035853,84700.0
136134.5649482918,89400.0
